  Func                               Cost    Frame   Height
> _ZN12GPSDriverMTKD1Ev                 0        0        1
> _ZN24MavlinkStreamGroundTruth8get_sizeEv        0        0        1
> _ZN4math6VectorILj3EEaSERKS1_@./src/modules/mc_att_control/CMakeFiles/modules__mc_att_control.dir/mc_att_control_main.cpp.obj        0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1ERKS1_@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/ekf.cpp.obj        0        0        1
> _ZN13land_detector21FixedwingLandDetector17_get_max_altitudeEv        0        0        1
  _ZN24FixedwingPositionControl19reset_takeoff_stateEv        0        0        2
  _ZN7sensors8RCUpdate4initEv           0        0        2
> _ZNK4math10VectorBaseILj2EE6lengthEv@./src/modules/fw_pos_control_l1/CMakeFiles/modules__fw_pos_control_l1.dir/FixedwingPositionControl.cpp.obj        0        0        1
> _ZN13NavigatorMode13on_activationEv        0        0        1
  _ZN8ulanding5Radar14read_and_parseEPhiPf        0        0        1
> _ZN29MavlinkStreamExtendedSysState13get_id_staticEv        0        0        1
  _ZN12MissionBlock25set_previous_pos_setpointEv        0        0        1
> _ZN34MavlinkStreamLocalPositionSetpoint13get_id_staticEv        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/px4flow/CMakeFiles/drivers__px4flow.dir/px4flow.cpp.obj        0        0        1
> _ZN4ListIPN4uORB16SubscriptionNodeEEC1Ev        0        0        1
> _ZNK4math6MatrixILj3ELj3EE8to_eulerEv@./src/modules/fw_pos_control_l1/CMakeFiles/modules__fw_pos_control_l1.dir/FixedwingPositionControl.cpp.obj        0        0        1
  _ZN15MultirotorMixerC1EPFijhhRfEj18MultirotorGeometryffff@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_multirotor.cpp.obj        0        0        1
  _Z14is_rotary_wingPK16vehicle_status_s        0        0        2
> _ZN7Mavlink8init_udpEv                0        0        1
> _ZN6PX4FMU19flash_safety_buttonEv        0        0        1
> _ZN6device6Device18get_device_addressEv@./src/drivers/px4io/CMakeFiles/drivers__px4io.dir/px4io.cpp.obj        0        0        1
> _ZN5Mixer22set_max_delta_out_onceEf@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_simple.cpp.obj        0        0        1
  _ZN3Ekf18get_beta_innov_varEPf        0        0        1
  _ZN21MavlinkStreamAttitudeD1Ev        0        0        1
> _ZN32MavlinkStreamHILActuatorControls13get_id_staticEv        0        0        1
  _ZN3Ekf19resetWindCovarianceEv        0        0        2
> _ZN7LIS3MDL4initEv                    0        0        3
> _ZN4uORB7Manager21set_uorb_communicatorEPN16uORBCommunicator8IChannelE        0        0        1
  _ZN17MavlinkStreamWindD1Ev            0        0        1
> _ZN7MPU925010gyro_ioctlEP4fileim        0        0        4
> _ZN6device6Device14get_device_busEv@./src/drivers/device/CMakeFiles/drivers__device.dir/i2c_nuttx.cpp.obj        0        0        1
> _ZN15launchdetection20CatapultLaunchMethodD1Ev        0        0        1
> _ZN15MultirotorMixer8set_trimEf@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_multirotor.cpp.obj        0        0        1
> _ZN26MavlinkStreamCameraTrigger6get_idEv        0        0        1
  _ZN11MPU9250_mag8read_regEj           0        0        4
  _Z14get_rot_matrix8RotationPN4math6MatrixILj3ELj3EEE        0        0        1
> _ZN4ListIPN7control5BlockEED1Ev@./src/lib/runway_takeoff/CMakeFiles/lib__runway_takeoff.dir/RunwayTakeoff.cpp.obj        0        0        1
R _ZN13LogListHelper10delete_allEPKc        0        0        1
> _ZN7PX4FLOW16cycle_trampolineEPv        0        0        1
> _ZN4SF0X20set_minimum_distanceEf        0        0        1
> _ZN23MavlinkStreamHighresIMUD0Ev        0        0        2
> _ZN6vmount9InputTestD0Ev              0        0        1
  _ZN24MavlinkParametersManager22dequeue_uavcan_requestEv        0        0        1
  _ZN10RingBufferIN9estimator9magSampleEE4pushES1_        0        0        2
  _ZN10ModuleBaseI6PX4FMUE16exit_and_cleanupEv        0        0        2
> _ZN4SF0X20get_minimum_distanceEv        0        0        1
> _ZN6vmount20InputMavlinkCmdMountD0Ev        0        0        3
  _ZN6RCLossD1Ev                        0        0        1
  _ZN18EstimatorInterface15setAirspeedDataEyff        0        0        2
> _ZN7Sensors14custom_commandEiPPc        0        0        1
  _ZN18DataValidatorGroupD1Ev           0        0        1
> _ZN7control10SuperBlock23updateChildPublicationsEv        0        0        1
> _ZN6device4CDev5closeEP4file          0        0        2
> _ZN19MavlinkStreamVFRHUDD0Ev          0        0        2
  mavlink_msg_param_value_send_struct        0        0        3
  _ZNK6matrix6VectorIfLj2EE4normEv        0        0        1
  _ZN21MavlinkMissionManager27format_mavlink_mission_itemEPK14mission_item_sP24__mavlink_mission_item_t        0        0        1
  _ZN7Sensors25vehicle_control_mode_pollEv        0        0        2
  _ZN3Ekf19calcRotVecVariancesEv        0        0        1
  _ZN3Ekf18get_hagl_innov_varEPf        0        0        1
> _ZN4uORB15PublicationBaseC1EPK12orb_metadatai        0        0        1
> _ZN29MavlinkStreamLocalPositionNED15get_name_staticEv        0        0        1
  _ZN12GPSDriverMTKC1EPFi15GPSCallbackTypePviS1_ES1_P22vehicle_gps_position_s        0        0        1
> _ZN3GPS9cmd_resetEv                   0        0        1
> _ZN36MavlinkStreamPositionTargetGlobalInt12new_instanceEP7Mavlink        0        0        3
> _ZN7control10SuperBlock24updateChildSubscriptionsEv        0        0        1
  _ZNK3Ekf16calcEarthRateNEDERN6matrix7Vector3IfEEd        0        0        1
> _ZN4ListIPN4uORB16SubscriptionNodeEED1Ev        0        0        1
  _ZN7sensors23TemperatureCompensation18set_sensor_id_baroEji        0        0        1
  _ZN6LoiterD1Ev                        0        0        1
> _ZN6RCLossD0Ev                        0        0        1
  _ZN15MultirotorMixer9from_textEPFijhhRfEjPKcRj@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_multirotor.cpp.obj        0        0        2
  _ZN8Airspeed5startEv                  0        0        3
> _ZN27MavlinkStreamServoOutputRawILi2EE12new_instanceEP7Mavlink        0        0        3
  _ZN19ECL_WheelControllerC1Ev          0        0        1
> _ZN10MixerGroup9add_mixerEP5Mixer@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_group.cpp.obj        0        0        1
> _ZN6vmount10OutputBase10initializeEv        0        0        2
> _ZThn56_N6PX4FMUD1Ev                  0        0        1
> _ZN4math10VectorBaseILj3EEC1Ev@./src/modules/fw_pos_control_l1/CMakeFiles/modules__fw_pos_control_l1.dir/FixedwingPositionControl.cpp.obj        0        0        1
  _ZNK4math6MatrixILj3ELj3EE8to_eulerEv@./src/modules/fw_att_control/CMakeFiles/modules__fw_att_control.dir/fw_att_control_main.cpp.obj        0        0        1
  _ZN15launchdetection14LaunchDetector11getPitchMaxEf        0        0        1
  _ZN3Ekf13get_mag_innovEPf             0        0        1
  _ZN6vmount15InputMavlinkROI45_read_control_data_from_position_setpoint_subEv        0        0        2
  _ZN6device4CDevD1Ev                   0        0        1
> _ZN5Mixer17set_thrust_factorEf@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_simple.cpp.obj        0        0        1
  _ZN34MavlinkStreamActuatorControlTargetILi1EED1Ev        0        0        1
> _ZN6matrix6MatrixIfLj3ELj1EEC1Ev@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/optflow_fusion.cpp.obj        0        0        1
> _ZN6device6Device15set_device_typeEh@./src/drivers/lis3mdl/CMakeFiles/drivers__lis3mdl.dir/lis3mdl_i2c.cpp.obj        0        0        1
  _ZN7Mission24find_offboard_land_startEv        0        0        3
  _ZN12MPU9250_gyroD1Ev                 0        0        2
> _ZN24MavlinkStreamCommandLongD0Ev        0        0        2
  orb_publish                           0        0        1
> _ZN6matrix6MatrixIfLj3ELj1EEC1Ev@./src/modules/fw_pos_control_l1/CMakeFiles/modules__fw_pos_control_l1.dir/FixedwingPositionControl.cpp.obj        0        0        1
> _ZN34MavlinkStreamActuatorControlTargetILi1EE15get_name_staticEv        0        0        1
  _ZN8GeofenceD1Ev                      0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/mpu9250/CMakeFiles/drivers__mpu9250.dir/mag.cpp.obj        0        0        1
  _ZN4math15LowPassFilter2p20set_cutoff_frequencyEff        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/sf0x/CMakeFiles/drivers__sf0x.dir/sf0x.cpp.obj        0        0        1
> _ZNK30MavlinkStreamGlobalPositionInt8get_nameEv        0        0        1
  _ZN7MPU600015set_accel_rangeEj        0        0        3
> _ZN15DriverFramework9DevHandleD0Ev        0        0        3
> _ZN22MavlinkStreamHeartbeat12new_instanceEP7Mavlink        0        0        3
  _ZN10ringbuffer10RingBuffer3putEPKvj        0        0        1
  _ZN11LIS3MDL_I2CC1Ei                  0        0        1
> _ZN27MavlinkStreamServoOutputRawILi2EE6get_idEv        0        0        1
  _ZN15DriverFramework10DFUIntListD1Ev        0        0        2
> _ZN4math10MatrixBaseILj3ELj3EEC1Ev@./src/modules/commander/CMakeFiles/modules__commander.dir/accelerometer_calibration.cpp.obj        0        0        1
  _ZN4math10MatrixBaseILj3ELj3EE8identityEv        0        0        1
  _ZN7Mavlink22message_buffer_get_ptrEPPvPb        0        0        1
  _ZN10ringbuffer10RingBuffer10print_infoEPKc        0        0        1
> _ZN6device4CDev4pollEP4fileP6pollfdb        0        0        2
> _ZN6device6Device15set_device_typeEh@./src/drivers/ets_airspeed/CMakeFiles/drivers__ets_airspeed.dir/ets_airspeed.cpp.obj        0        0        1
> _ZN4ListIPN7control5BlockEED0Ev@./src/lib/runway_takeoff/CMakeFiles/lib__runway_takeoff.dir/RunwayTakeoff.cpp.obj        0        0        1
  _ZN27MavlinkStreamDistanceSensorD1Ev        0        0        1
> _ZN36MavlinkStreamPositionTargetGlobalInt13get_id_staticEv        0        0        1
> _ZN15HelicopterMixer15groups_requiredERj@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_helicopter.cpp.obj        0        0        1
> _ZN15CameraInterface15send_keep_aliveEb@./src/drivers/camera_trigger/CMakeFiles/drivers__camera_trigger.dir/interfaces/src/camera_interface.cpp.obj        0        0        1
> _ZL14_file_shutdownv                  0        0        1
  _ZN6matrix7wrap_piIfEET_S1_           0        0        1
  _ZN7Mavlink11count_txerrEv            0        0        1
> _ZN4ListIPN7control5BlockEED1Ev@./src/modules/navigator/CMakeFiles/modules__navigator.dir/navigator_main.cpp.obj        0        0        1
> _ZN3GPS14custom_commandEiPPc          0        0        1
  _ZN15launchdetection14LaunchDetector5resetEv        0        0        1
  _ZN24MavlinkParametersManagerD1Ev        0        0        2
> _ZN15DriverFramework13DFPointerList9pushFrontEPv        0        0        2
  _ZN6L3GD2010test_errorEv              0        0        1
> _ZN35MavlinkStreamVisionPositionEstimate8get_sizeEv        0        0        1
  write_registers_info.constprop.15        0        0        1
> _ZN10ringbuffer10RingBuffer3getERa        0        0        1
  _ZN7Mission24do_need_vertical_takeoffEv        0        0        3
> _ZN11LSM303D_magD0Ev                  0        0        3
  _ZN5PX4IO10io_reg_setEhht             0        0        2
> _ZNK6matrix6MatrixIfLj3ELj3EEmlILj1EEENS0_IfLj3EXT_EEERKS3_@./src/lib/terrain_estimation/CMakeFiles/lib__terrain_estimation.dir/terrain_estimator.cpp.obj        0        0        2
> _ZN7control5BlockD1Ev                 0        0        1
> _ZN4math10MatrixBaseILj3ELj3EEC1Ev@./src/modules/mc_pos_control/CMakeFiles/modules__mc_pos_control.dir/mc_pos_control_main.cpp.obj        0        0        1
> _ZN18MavlinkStreamDebug8get_sizeEv        0        0        1
  _ZN4uORB7Manager10initializeEv        0        0        2
> _ZThn4_N15launchdetection20CatapultLaunchMethodD1Ev        0        0        1
> _ZN11SimpleMixerD0Ev@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_simple.cpp.obj        0        0        2
> _ZN12MPU9250_gyro4initEv              0        0        3
  _ZN18TailsitterRecoveryC1Ev           0        0        1
> _ZN6matrix6MatrixIfLj2ELj1EEC1ERKS1_        0        0        1
> _ZN6matrix6MatrixIfLj3ELj3EEC1Ev@./src/lib/ecl/CMakeFiles/lib__ecl.dir/EKF/drag_fusion.cpp.obj        0        0        1
> _ZN10ModuleBaseIN13land_detector12LandDetectorEE12request_stopEv@./src/modules/land_detector/CMakeFiles/modules__land_detector.dir/LandDetector.cpp.obj        0        0        1
  _ZN7MPU925016_set_dlpf_filterEt        0        0        1
> _ZN11SimpleMixer8set_trimEf@./src/modules/px4iofirmware/CMakeFiles/px4io-v2.dir/__/systemlib/mixer/mixer_simple.cpp.obj        0        0        1
  _ZNK6MS55259prom_crc4EPt              0        0        1
  _ZN24MavlinkStreamHILControlsD1Ev        0        0        1
> _ZN10ringbuffer10RingBuffer3getERf        0        0        1
> _Z21HMC5883_I2C_interfacei            0        0        2
  _ZN26MulticopterAttitudeControl19vehicle_manual_pollEv        0        0        2
> _ZN24MavlinkStreamADSBVehicle10const_rateEv        0        0        1
> _ZN11LSM303D_mag5ioctlEP4fileim        0        0        1
> _ZN27MavlinkStreamServoOutputRawILi0EE15get_name_staticEv        0        0        1
> _ZN8Airspeed5probeEv                  0        0        1
> _ZN4math10VectorBaseILj3EEC1Ev@./src/modules/navigator/CMakeFiles/modules__navigator.dir/follow_target.cpp.obj        0        0        1
> _ZN22MavlinkStreamSysStatus6get_idEv        0        0        1
> _ZN6device6Device15set_device_typeEh@./src/drivers/led/CMakeFiles/drivers__led.dir/led.cpp.obj        0        0        1
  _ZN23MavlinkStreamSystemTimeD1Ev        0        0        1
  _ZN32MavlinkStreamCameraImageCapturedD1Ev        0        0        1
> _ZN13land_detector23MulticopterLandDetector19_get_freefall_stateEv        0        0        1
  _ZN6device6DeviceD1Ev                 0        0        1
  _ZN10ModuleBaseI7SensorsE11lock_moduleEv        0        0        1
> _ZN6device6Device4lockEv@./src/drivers/device/CMakeFiles/drivers__device.dir/cdev.cpp.obj        0        0        1
> _ZN22MavlinkStreamHeartbeatD0Ev        0        0        2
> _ZN6device6Device18get_device_addressEv@./src/drivers/mpu6000/CMakeFiles/drivers__mpu6000.dir/mpu6000.cpp.obj        0        0        1
> _ZN6device6Device15set_device_typeEh@./src/drivers/sdp3x_airspeed/CMakeFiles/drivers__sdp3x_airspeed.dir/SDP3X.cpp.obj        0        0        1
> _ZN4uORB7ManagerD1Ev                  0        0        3
  _ZN14PX4IO_Uploader6uploadEPPKc        0        0        5
  _ZN13land_detector23MulticopterLandDetectorD1Ev        0        0        1
> _ZN6device6Device14get_device_busEv@./src/drivers/pwm_input/CMakeFiles/drivers__pwm_input.dir/pwm_input.cpp.obj        0        0        1
> _ZN6device6Device19get_device_bus_typeEv@./src/drivers/l3gd20/CMakeFiles/drivers__l3gd20.dir/l3gd20.cpp.obj        0        0        1
> _ZN12LidarLitePWM7collectEv           0        0        1
  _ZN24FixedwingPositionControl25calculate_target_airspeedEf        0        0        1
  _ZN8Airspeed10new_reportERK23differential_pressure_s        0        0        1
> _ZN6PWMSim16control_callbackEjhhRf        0        0        1
> _ZN26MavlinkStreamCameraTrigger10const_rateEv        0        0        1
> _ZN3px46logger9LogWriter16stop_log_mavlinkEv        0        0        1
  _ZN10ringbuffer10RingBufferD1Ev        0        0        1
  _ZN11SimpleMixerD1Ev@./src/modules/systemlib/mixer/CMakeFiles/modules__systemlib__mixer.dir/mixer_simple.cpp.obj        0        0        1
  _ZN15MavlinkReceiver18smooth_time_offsetEx        0        0        1
  _ZN7sensors18VotedSensorsUpdateC1ERKNS_10ParametersEb        0        0        4
  _ZN25MavlinkStreamHomePositionD1Ev        0        0        1
> _ZN6vmount9InputTest10initializeEv        0        0        1
> _ZN3Ekf11get_vel_varERN6matrix7Vector3IfEE        0        0        1
> mavlink_sha256_update@./src/modules/mavlink/CMakeFiles/modules__mavlink.dir/mavlink_log_handler.cpp.obj        0        0        1
